state,county,name,lat,lon
MS,Walthall,"Walthall, MS",31.164492,-90.103431
MS,Warren,"Warren, MS",32.357005,-90.851791
MS,Washington,"Washington, MS",33.273131,-90.94443
MS,Wayne,"Wayne, MS",31.64476,-88.682057
MS,Webster,"Webster, MS",33.612048,-89.283836
MS,Wilkinson,"Wilkinson, MS",31.160249,-91.325567
MS,Winston,"Winston, MS",33.078724,-89.037391
MS,Yalobusha,"Yalobusha, MS",34.030669,-89.703793
MS,Yazoo,"Yazoo, MS",32.765675,-90.387928
MO,Adair,"Adair, MO",40.190666,-92.603592
MO,Andrew,"Andrew, MO",39.988863,-94.803551
MO,Atchison,"Atchison, MO",40.431846,-95.437555
MO,Audrain,"Audrain, MO",39.21448,-91.843415
MO,Barry,"Barry, MO",36.699378,-93.834326
MO,Barton,"Barton, MO",37.500799,-94.344089
MO,Bates,"Bates, MO",38.257217,-94.339246
MO,Benton,"Benton, MO",38.301036,-93.287942
MO,Bollinger,"Bollinger, MO",37.318349,-90.024601
MO,Boone,"Boone, MO",38.989657,-92.310779
MO,Buchanan,"Buchanan, MO",39.66037,-94.808173
MO,Butler,"Butler, MO",36.71518,-90.40313
MO,Caldwell,"Caldwell, MO",39.658998,-93.979179
MO,Callaway,"Callaway, MO",38.835966,-91.924089
MO,Camden,"Camden, MO",38.031995,-92.765138
MO,Cape Girardeau,"Cape Girardeau, MO",37.383882,-89.684908
MO,Carroll,"Carroll, MO",39.427375,-93.500227
MO,Carter,"Carter, MO",36.944783,-90.945626
MO,Cass,"Cass, MO",38.647159,-94.354242
MO,Cedar,"Cedar, MO",37.733655,-93.850014
MO,Chariton,"Chariton, MO",39.517969,-92.961621
MO,Christian,"Christian, MO",36.969739,-93.187614
MO,Clark,"Clark, MO",40.407275,-91.729472
MO,Clay,"Clay, MO",39.315551,-94.421502
MO,Clinton,"Clinton, MO",39.608723,-94.395803
MO,Cole,"Cole, MO",38.506847,-92.271404
MO,Cooper,"Cooper, MO",38.845386,-92.812323
MO,Crawford,"Crawford, MO",37.966561,-91.313933
MO,Dade,"Dade, MO",37.43235,-93.854878
MO,Dallas,"Dallas, MO",37.683583,-93.033812
MO,Daviess,"Daviess, MO",39.962839,-93.970053
MO,DeKalb,"DeKalb, MO",39.894665,-94.40719
MO,Dent,"Dent, MO",37.60325,-91.495916
MO,Douglas,"Douglas, MO",36.946517,-92.515892
MO,Dunklin,"Dunklin, MO",36.153025,-90.062254
MO,Franklin,"Franklin, MO",38.408313,-91.07341
MO,Gasconade,"Gasconade, MO",38.441183,-91.50578
MO,Gentry,"Gentry, MO",40.209379,-94.40411
MO,Greene,"Greene, MO",37.258196,-93.340641
MO,Grundy,"Grundy, MO",40.112541,-93.565054
MO,Harrison,"Harrison, MO",40.34562,-93.992582
MO,Henry,"Henry, MO",38.386491,-93.792628
MO,Hickory,"Hickory, MO",37.9367,-93.322835
MO,Holt,"Holt, MO",40.095724,-95.219072
MO,Howard,"Howard, MO",39.143365,-92.695926
MO,Howell,"Howell, MO",36.774369,-91.887368
MO,Iron,"Iron, MO",37.62596,-90.699627
MO,Jackson,"Jackson, MO",39.007233,-94.342507
MO,Jasper,"Jasper, MO",37.200865,-94.338869
MO,Jefferson,"Jefferson, MO",38.257414,-90.543138
MO,Johnson,"Johnson, MO",38.74588,-93.805999
MO,Knox,"Knox, MO",40.136776,-92.146809
MO,Laclede,"Laclede, MO",37.65969,-92.594832
MO,Lafayette,"Lafayette, MO",39.068705,-93.802639
MO,Lawrence,"Lawrence, MO",37.106135,-93.833262
MO,Lewis,"Lewis, MO",40.084559,-91.728803
MO,Lincoln,"Lincoln, MO",39.058568,-90.957771
MO,Linn,"Linn, MO",39.86444,-93.108019
MO,Livingston,"Livingston, MO",39.778587,-93.548201
MO,McDonald,"McDonald, MO",36.630218,-94.343956
MO,Macon,"Macon, MO",39.829795,-92.56434
MO,Madison,"Madison, MO",37.473235,-90.345453
MO,Maries,"Maries, MO",38.162615,-91.923601
MO,Marion,"Marion, MO",39.807538,-91.635379
MO,Mercer,"Mercer, MO",40.421414,-93.567631
MO,Miller,"Miller, MO",38.21672,-92.429871
MO,Mississippi,"Mississippi, MO",36.826264,-89.295929
MO,Moniteau,"Moniteau, MO",38.633037,-92.583642
MO,Monroe,"Monroe, MO",39.49827,-92.006458
MO,Montgomery,"Montgomery, MO",38.935162,-91.465437
MO,Morgan,"Morgan, MO",38.420807,-92.874835
MO,New Madrid,"New Madrid, MO",36.594261,-89.655949
MO,Newton,"Newton, MO",36.908017,-94.334741
MO,Nodaway,"Nodaway, MO",40.360484,-94.883281
MO,Oregon,"Oregon, MO",36.684867,-91.402902
MO,Osage,"Osage, MO",38.464254,-91.859504
MO,Ozark,"Ozark, MO",36.649643,-92.45858
MO,Pemiscot,"Pemiscot, MO",36.209916,-89.785942
MO,Perry,"Perry, MO",37.71113,-89.802125
MO,Pettis,"Pettis, MO",38.727367,-93.285207
MO,Phelps,"Phelps, MO",37.866326,-91.790349
MO,Pike,"Pike, MO",39.344178,-91.171042
MO,Platte,"Platte, MO",39.378696,-94.761472
MO,Polk,"Polk, MO",37.616761,-93.400817
MO,Pulaski,"Pulaski, MO",37.824835,-92.207022
MO,Putnam,"Putnam, MO",40.478606,-93.014531
MO,Ralls,"Ralls, MO",39.553455,-91.524787
MO,Randolph,"Randolph, MO",39.441601,-92.492725
MO,Ray,"Ray, MO",39.308401,-93.995746
MO,Reynolds,"Reynolds, MO",37.360857,-90.969516
MO,Ripley,"Ripley, MO",36.648902,-90.86706
MO,St. Charles,"St. Charles, MO",38.781102,-90.674915
MO,St. Clair,"St. Clair, MO",38.039069,-93.773077
MO,Ste. Genevieve,"Ste. Genevieve, MO",37.89018,-90.18117
MO,St. Francois,"St. Francois, MO",37.810707,-90.473868
MO,St. Louis,"St. Louis, MO",38.640702,-90.445954
MO,Saline,"Saline, MO",39.13584,-93.204164
MO,Schuyler,"Schuyler, MO",40.469361,-92.519016
MO,Scotland,"Scotland, MO",40.447686,-92.142824
MO,Scott,"Scott, MO",37.047793,-89.568098
MO,Shannon,"Shannon, MO",37.15198,-91.398364
MO,Shelby,"Shelby, MO",39.797531,-92.088719
MO,Stoddard,"Stoddard, MO",36.855428,-89.941735
MO,Stone,"Stone, MO",36.747857,-93.467782
MO,Sullivan,"Sullivan, MO",40.209587,-93.109783
MO,Taney,"Taney, MO",36.649827,-93.042819
MO,Texas,"Texas, MO",37.314257,-91.964478
MO,Vernon,"Vernon, MO",37.850196,-94.341597
MO,Warren,"Warren, MO",38.761902,-91.159307
MO,Washington,"Washington, MO",37.942315,-90.897056
MO,Wayne,"Wayne, MO",37.113825,-90.460868
MO,Webster,"Webster, MO",37.280804,-92.87608
MO,Worth,"Worth, MO",40.480482,-94.419129
MO,Wright,"Wright, MO",37.267636,-92.48001
MO,St. Louis [9],"St. Louis [9], MO",38.635699,-90.244582
MT,Beaverhead,"Beaverhead, MT",45.133863,-112.892869
MT,Big Horn,"Big Horn, MT",45.407869,-107.518163
MT,Blaine,"Blaine, MT",48.428282,-108.967648
MT,Broadwater,"Broadwater, MT",46.334476,-111.496103
MT,Carbon,"Carbon, MT",45.224475,-109.028551
MT,Carter,"Carter, MT",45.516825,-104.515324
MT,Cascade,"Cascade, MT",47.316443,-111.350571
MT,Chouteau,"Chouteau, MT",47.886837,-110.436189
MT,Custer,"Custer, MT",46.261481,-105.550508
MT,Daniels,"Daniels, MT",48.794429,-105.541739
MT,Dawson,"Dawson, MT",47.272425,-104.901027
MT,Deer Lodge,"Deer Lodge, MT",46.099059,-113.139108
MT,Fallon,"Fallon, MT",46.318184,-104.405718
MT,Fergus,"Fergus, MT",47.222997,-109.22328
MT,Flathead,"Flathead, MT",48.314696,-114.054319
MT,Gallatin,"Gallatin, MT",45.535559,-111.173443
MT,Garfield,"Garfield, MT",47.281174,-106.982212
MT,Glacier,"Glacier, MT",48.705671,-112.990502
MT,Golden Valley,"Golden Valley, MT",46.380624,-109.174586
MT,Granite,"Granite, MT",46.395358,-113.425683
MT,Hill,"Hill, MT",48.628331,-110.106372
MT,Jefferson,"Jefferson, MT",46.126557,-112.056771
MT,Judith Basin,"Judith Basin, MT",47.032558,-110.30532
MT,Lake,"Lake, MT",47.642901,-114.083687
MT,Lewis and Clark,"Lewis and Clark, MT",47.122133,-112.382954
MT,Liberty,"Liberty, MT",48.559654,-111.036924
MT,Lincoln,"Lincoln, MT",48.542232,-115.404343
MT,McCone,"McCone, MT",47.629628,-105.757222
MT,Madison,"Madison, MT",45.319288,-111.917328
MT,Meagher,"Meagher, MT",46.585706,-110.921781
MT,Mineral,"Mineral, MT",47.155213,-115.06455
MT,Missoula,"Missoula, MT",47.027263,-113.892681
MT,Musselshell,"Musselshell, MT",46.505665,-108.436982
MT,Park,"Park, MT",45.421905,-110.532798
MT,Petroleum,"Petroleum, MT",47.141917,-108.226575
MT,Phillips,"Phillips, MT",48.250155,-107.928833
MT,Pondera,"Pondera, MT",48.230312,-112.219928
MT,Powder River,"Powder River, MT",45.40889,-105.555259
MT,Powell,"Powell, MT",46.844225,-112.9311
MT,Prairie,"Prairie, MT",46.852434,-105.375808
MT,Ravalli,"Ravalli, MT",46.079298,-114.119065
MT,Richland,"Richland, MT",47.785513,-104.563387
MT,Roosevelt,"Roosevelt, MT",48.282747,-104.99517
MT,Rosebud,"Rosebud, MT",46.161734,-106.701953
MT,Sanders,"Sanders, MT",47.756469,-115.180225
MT,Sheridan,"Sheridan, MT",48.705523,-104.533913
MT,Silver Bow,"Silver Bow, MT",45.895959,-112.660222
MT,Stillwater,"Stillwater, MT",45.663496,-109.391752
MT,Sweet Grass,"Sweet Grass, MT",45.81306,-109.941312
MT,Teton,"Teton, MT",47.819035,-112.281725
MT,Toole,"Toole, MT",48.645052,-111.733493
MT,Treasure,"Treasure, MT",46.209636,-107.280494
MT,Valley,"Valley, MT",48.365713,-106.687883
MT,Wheatland,"Wheatland, MT",46.497047,-109.857147
MT,Wibaux,"Wibaux, MT",46.962866,-104.274466
MT,Yellowstone,"Yellowstone, MT",45.936987,-108.276656
NE,Adams,"Adams, NE",40.520632,-98.500044
NE,Antelope,"Antelope, NE",42.183225,-98.058037
NE,Arthur,"Arthur, NE",41.570856,-101.697045
NE,Banner,"Banner, NE",41.53975,-103.726263
NE,Blaine,"Blaine, NE",41.92523,-99.990771
NE,Boone,"Boone, NE",41.7054,-98.066794
NE,Box Butte,"Box Butte, NE",42.215665,-103.087821
NE,Boyd,"Boyd, NE",42.894448,-98.773022
NE,Brown,"Brown, NE",42.34939,-99.923176
NE,Buffalo,"Buffalo, NE",40.855226,-99.074983
NE,Burt,"Burt, NE",41.854179,-96.337746
NE,Butler,"Butler, NE",41.226072,-97.13204
NE,Cass,"Cass, NE",40.909878,-96.140609
NE,Cedar,"Cedar, NE",42.604511,-97.256824
NE,Chase,"Chase, NE",40.53039,-101.694192
NE,Cherry,"Cherry, NE",42.566985,-101.072622
NE,Cheyenne,"Cheyenne, NE",41.214236,-103.011929
NE,Clay,"Clay, NE",40.523669,-98.05105
NE,Colfax,"Colfax, NE",41.574675,-97.089455
NE,Cuming,"Cuming, NE",41.915865,-96.788517
NE,Custer,"Custer, NE",41.393893,-99.726866
NE,Dakota,"Dakota, NE",42.390456,-96.562549
NE,Dawes,"Dawes, NE",42.711214,-103.134872
NE,Dawson,"Dawson, NE",40.867378,-99.815154
NE,Deuel,"Deuel, NE",41.112988,-102.332604
NE,Dixon,"Dixon, NE",42.48528,-96.855862
NE,Dodge,"Dodge, NE",41.577008,-96.645853
NE,Douglas,"Douglas, NE",41.297091,-96.154066
NE,Dundy,"Dundy, NE",40.180165,-101.681133
NE,Fillmore,"Fillmore, NE",40.52504,-97.596705
NE,Franklin,"Franklin, NE",40.183203,-98.96208
NE,Frontier,"Frontier, NE",40.530947,-100.406683
NE,Furnas,"Furnas, NE",40.191991,-99.909661
NE,Gage,"Gage, NE",40.255234,-96.683453
NE,Garden,"Garden, NE",41.659381,-102.328229
NE,Garfield,"Garfield, NE",41.905572,-98.922998
NE,Gosper,"Gosper, NE",40.509838,-99.824078
NE,Grant,"Grant, NE",41.915867,-101.756875
NE,Greeley,"Greeley, NE",41.5676,-98.530566
NE,Hall,"Hall, NE",40.866023,-98.498004
NE,Hamilton,"Hamilton, NE",40.877145,-98.021943
NE,Harlan,"Harlan, NE",40.178766,-99.403418
NE,Hayes,"Hayes, NE",40.535786,-101.05558
NE,Hitchcock,"Hitchcock, NE",40.176896,-101.044217
NE,Holt,"Holt, NE",42.459287,-98.784766
NE,Hooker,"Hooker, NE",41.9187,-101.11681
NE,Howard,"Howard, NE",41.219403,-98.513303
NE,Jefferson,"Jefferson, NE",40.175736,-97.143103
NE,Johnson,"Johnson, NE",40.395457,-96.268562
NE,Kearney,"Kearney, NE",40.506269,-98.948461
NE,Keith,"Keith, NE",41.194404,-101.644474
NE,Keya Paha,"Keya Paha, NE",42.87548,-99.718351
NE,Kimball,"Kimball, NE",41.199155,-103.711105
NE,Knox,"Knox, NE",42.634405,-97.891349
NE,Lancaster,"Lancaster, NE",40.783547,-96.688658
NE,Lincoln,"Lincoln, NE",41.050322,-100.744481
NE,Logan,"Logan, NE",41.542156,-100.443665
NE,Loup,"Loup, NE",41.897714,-99.509764
NE,McPherson,"McPherson, NE",41.596473,-101.060237
NE,Madison,"Madison, NE",41.909929,-97.606856
NE,Merrick,"Merrick, NE",41.169801,-98.031051
NE,Morrill,"Morrill, NE",41.732205,-102.990599
NE,Nance,"Nance, NE",41.402386,-97.991408
NE,Nemaha,"Nemaha, NE",40.387448,-95.850954
NE,Nuckolls,"Nuckolls, NE",40.176492,-98.046842
NE,Otoe,"Otoe, NE",40.637992,-96.131027
NE,Pawnee,"Pawnee, NE",40.13785,-96.245225
NE,Perkins,"Perkins, NE",40.856065,-101.636443
NE,Phelps,"Phelps, NE",40.516365,-99.406557
NE,Pierce,"Pierce, NE",42.271413,-97.610992
NE,Platte,"Platte, NE",41.576866,-97.513467
NE,Polk,"Polk, NE",41.187925,-97.570663
NE,Red Willow,"Red Willow, NE",40.16942,-100.468576
NE,Richardson,"Richardson, NE",40.123743,-95.718603
NE,Rock,"Rock, NE",42.413325,-99.45853
NE,Saline,"Saline, NE",40.516802,-97.131755
NE,Sarpy,"Sarpy, NE",41.115064,-96.109125
NE,Saunders,"Saunders, NE",41.223152,-96.640923
NE,Scotts Bluff,"Scotts Bluff, NE",41.851589,-103.70586
NE,Seward,"Seward, NE",40.871944,-97.140383
NE,Sheridan,"Sheridan, NE",42.507074,-102.389698
NE,Sherman,"Sherman, NE",41.218743,-98.972849
NE,Sioux,"Sioux, NE",42.483806,-103.742605
NE,Stanton,"Stanton, NE",41.904793,-97.174724
NE,Thayer,"Thayer, NE",40.173845,-97.596263
NE,Thomas,"Thomas, NE",41.84862,-100.506911
NE,Thurston,"Thurston, NE",42.154061,-96.533943
NE,Valley,"Valley, NE",41.564094,-98.983484
NE,Washington,"Washington, NE",41.533979,-96.224574
NE,Wayne,"Wayne, NE",42.210746,-97.126243
NE,Webster,"Webster, NE",40.180646,-98.49859
NE,Wheeler,"Wheeler, NE",41.937859,-98.522289
NE,York,"York, NE",40.873056,-97.596742
NV,Churchill,"Churchill, NV",39.525701,-118.270419
NV,Clark,"Clark, NV",36.214236,-115.013819
NV,Douglas,"Douglas, NV",38.905129,-119.609019
NV,Elko,"Elko, NV",41.141133,-115.351424
NV,Esmeralda,"Esmeralda, NV",37.778966,-117.632382
NV,Eureka,"Eureka, NV",39.977788,-116.272208
NV,Humboldt,"Humboldt, NV",41.407914,-118.127592
NV,Lander,"Lander, NV",39.900211,-117.04724
NV,Lincoln,"Lincoln, NV",37.634605,-114.863037
NV,Lyon,"Lyon, NV",39.022214,-119.197417
NV,Mineral,"Mineral, NV",38.516647,-118.416279
NV,Nye,"Nye, NV",37.966379,-116.459047
NV,Pershing,"Pershing, NV",40.439639,-118.409477
NV,Storey,"Storey, NV",39.438385,-119.524646
NV,Washoe,"Washoe, NV",40.703311,-119.710315
NV,White Pine,"White Pine, NV",39.417804,-114.900945
NV,Carson City [9],"Carson City [9], NV",39.153447,-119.743442
NH,Belknap,"Belknap, NH",43.519109,-71.425366
NH,Carroll,"Carroll, NH",43.867567,-71.201665
NH,Cheshire,"Cheshire, NH",42.925455,-72.248217
NH,Coos,"Coos, NH",44.652419,-71.289383
NH,Grafton,"Grafton, NH",43.926488,-71.842264
NH,Hillsborough,"Hillsborough, NH",42.911643,-71.723101
NH,Merrimack,"Merrimack, NH",43.299485,-71.68013
NH,Rockingham,"Rockingham, NH",42.98936,-71.099437
NH,Strafford,"Strafford, NH",43.293177,-71.035927
NH,Sullivan,"Sullivan, NH",43.361188,-72.222084
NJ,Atlantic,"Atlantic, NJ",39.469354,-74.633758
NJ,Bergen,"Bergen, NJ",40.95909,-74.074522
NJ,Burlington,"Burlington, NJ",39.875786,-74.663006
NJ,Camden,"Camden, NJ",39.802352,-74.961251
NJ,Cape May,"Cape May, NJ",39.086143,-74.847716
NJ,Cumberland,"Cumberland, NJ",39.328387,-75.121644
NJ,Essex,"Essex, NJ",40.787217,-74.246136
NJ,Gloucester,"Gloucester, NJ",39.721019,-75.143708
NJ,Hudson,"Hudson, NJ",40.731384,-74.078627
NJ,Hunterdon,"Hunterdon, NJ",40.565283,-74.91197
NJ,Mercer,"Mercer, NJ",40.282503,-74.703724
NJ,Middlesex,"Middlesex, NJ",40.439593,-74.407585
NJ,Monmouth,"Monmouth, NJ",40.287056,-74.152446
NJ,Morris,"Morris, NJ",40.858581,-74.547427
NJ,Ocean,"Ocean, NJ",39.86585,-74.263027
NJ,Passaic,"Passaic, NJ",41.033763,-74.300308
NJ,Salem,"Salem, NJ",39.573828,-75.357356
NJ,Somerset,"Somerset, NJ",40.565522,-74.61993
NJ,Sussex,"Sussex, NJ",41.137424,-74.691855
NJ,Union,"Union, NJ",40.659871,-74.308696
NJ,Warren,"Warren, NJ",40.853524,-75.009542
NM,Bernalillo,"Bernalillo, NM",35.054002,-106.669065
NM,Catron,"Catron, NM",33.901814,-108.392097
NM,Chaves,"Chaves, NM",33.361605,-104.469837
NM,Cibola,"Cibola, NM",34.93205,-108.000255
NM,Colfax,"Colfax, NM",36.612963,-104.640126
NM,Curry,"Curry, NM",34.572984,-103.346055
NM,De Baca,"De Baca, NM",34.351429,-104.401527
NM,Dona Ana,"Dona Ana, NM",32.350912,-106.832182
NM,Eddy,"Eddy, NM",32.457858,-104.306471
NM,Grant,"Grant, NM",32.732087,-108.381504
NM,Guadalupe,"Guadalupe, NM",34.869782,-104.784968
NM,Harding,"Harding, NM",35.863152,-103.829931
NM,Hidalgo,"Hidalgo, NM",31.899658,-108.745729
NM,Lea,"Lea, NM",32.795687,-103.413271
NM,Lincoln,"Lincoln, NM",33.740941,-105.449083
NM,Los Alamos,"Los Alamos, NM",35.870047,-106.307968
NM,Luna,"Luna, NM",32.184482,-107.746639
NM,McKinley,"McKinley, NM",35.573732,-108.255307
NM,Mora,"Mora, NM",35.982841,-104.921898
NM,Otero,"Otero, NM",32.588776,-105.781079
NM,Quay,"Quay, NM",35.107018,-103.548071
NM,Rio Arriba,"Rio Arriba, NM",36.509669,-106.693983
NM,Roosevelt,"Roosevelt, NM",34.021457,-103.482725
NM,Sandoval,"Sandoval, NM",35.685073,-106.882618
NM,San Juan,"San Juan, NM",36.511625,-108.324578
NM,San Miguel,"San Miguel, NM",35.476876,-104.803515
NM,Santa Fe,"Santa Fe, NM",35.513722,-105.966441
NM,Sierra,"Sierra, NM",33.119479,-107.188161
NM,Socorro,"Socorro, NM",33.991614,-106.939003
NM,Taos,"Taos, NM",36.576529,-105.637987
NM,Torrance,"Torrance, NM",34.634644,-105.846836
NM,Union,"Union, NM",36.488085,-103.475723
NM,Valencia,"Valencia, NM",34.71684,-106.806582
NY,Albany,"Albany, NY",42.588271,-73.974014
NY,Allegany,"Allegany, NY",42.247894,-78.026176
NY,Bronx [10],"Bronx [10], NY",40.848711,-73.852939
NY,Broome,"Broome, NY",42.161977,-75.830291
NY,Cattaraugus,"Cattaraugus, NY",42.244853,-78.681006
NY,Cayuga,"Cayuga, NY",43.008546,-76.574587
NY,Chautauqua,"Chautauqua, NY",42.304216,-79.407595
NY,Chemung,"Chemung, NY",42.155281,-76.747179
NY,Chenango,"Chenango, NY",42.489732,-75.604905
NY,Clinton,"Clinton, NY",44.75271,-73.705648
NY,Columbia,"Columbia, NY",42.247729,-73.626805
NY,Cortland,"Cortland, NY",42.593824,-76.076265
NY,Delaware,"Delaware, NY",42.193987,-74.966728
NY,Dutchess,"Dutchess, NY",41.755009,-73.739951
NY,Erie,"Erie, NY",42.752759,-78.778192
NY,Essex,"Essex, NY",44.108971,-73.777573
NY,Franklin,"Franklin, NY",44.594374,-74.31067
NY,Fulton,"Fulton, NY",43.115609,-74.423678
NY,Genesee,"Genesee, NY",43.00091,-78.192778
NY,Greene,"Greene, NY",42.286951,-74.149495
NY,Hamilton,"Hamilton, NY",43.657879,-74.502456
NY,Herkimer,"Herkimer, NY",43.461635,-74.894694
NY,Jefferson,"Jefferson, NY",43.995371,-76.053522
NY,Kings [10],"Kings [10], NY",40.635133,-73.950777
NY,Lewis,"Lewis, NY",43.786397,-75.442617
NY,Livingston,"Livingston, NY",42.727485,-77.76978
NY,Madison,"Madison, NY",42.910026,-75.663575
NY,Monroe,"Monroe, NY",43.464475,-77.664656
NY,Montgomery,"Montgomery, NY",42.900891,-74.435358
NY,Nassau,"Nassau, NY",40.729687,-73.589384
NY,New York [10],"New York [10], NY",40.776557,-73.970174
NY,Niagara,"Niagara, NY",43.456731,-78.792143
NY,Oneida,"Oneida, NY",43.242727,-75.434282
NY,Onondaga,"Onondaga, NY",43.00653,-76.196117
NY,Ontario,"Ontario, NY",42.856695,-77.303277
NY,Orange,"Orange, NY",41.40241,-74.306252
NY,Orleans,"Orleans, NY",43.502287,-78.229726
NY,Oswego,"Oswego, NY",43.461443,-76.209258
NY,Otsego,"Otsego, NY",42.629776,-75.028841
NY,Putnam,"Putnam, NY",41.427904,-73.743882
NY,Queens [10],"Queens [10], NY",40.658557,-73.837929
NY,Rensselaer,"Rensselaer, NY",42.710421,-73.513845
NY,Richmond [10],"Richmond [10], NY",40.563855,-74.137063
NY,Rockland,"Rockland, NY",41.154785,-74.024772
NY,St. Lawrence,"St. Lawrence, NY",44.488113,-75.074311
NY,Saratoga,"Saratoga, NY",43.106135,-73.855387
NY,Schenectady,"Schenectady, NY",42.817542,-74.043583
NY,Schoharie,"Schoharie, NY",42.591294,-74.438172
NY,Schuyler,"Schuyler, NY",42.419776,-76.938604
NY,Seneca,"Seneca, NY",42.782294,-76.827088
NY,Steuben,"Steuben, NY",42.266725,-77.385525
NY,Suffolk,"Suffolk, NY",40.943554,-72.692218
NY,Sullivan,"Sullivan, NY",41.720176,-74.76468
NY,Tioga,"Tioga, NY",42.178057,-76.29745
NY,Tompkins,"Tompkins, NY",42.453281,-76.473712
NY,Ulster,"Ulster, NY",41.947232,-74.265447
NY,Warren,"Warren, NY",43.555105,-73.838139
NY,Washington,"Washington, NY",43.312377,-73.439428
NY,Wayne,"Wayne, NY",43.458758,-77.063164
NY,Westchester,"Westchester, NY",41.15277,-73.745912
NY,Wyoming,"Wyoming, NY",42.701363,-78.228567
NY,Yates,"Yates, NY",42.638237,-77.104324
NC,Alamance,"Alamance, NC",36.041974,-79.399935
NC,Alexander,"Alexander, NC",35.920951,-81.177467
NC,Alleghany,"Alleghany, NC",36.489356,-81.132299
NC,Anson,"Anson, NC",34.974996,-80.109959
NC,Ashe,"Ashe, NC",36.436305,-81.49877
NC,Avery,"Avery, NC",36.072894,-81.920363
NC,Beaufort,"Beaufort, NC",35.482313,-76.842014
NC,Bertie,"Bertie, NC",36.06133,-76.962367
NC,Bladen,"Bladen, NC",34.591949,-78.539513
NC,Brunswick,"Brunswick, NC",34.038708,-78.227688
NC,Buncombe,"Buncombe, NC",35.609371,-82.530426
NC,Burke,"Burke, NC",35.746182,-81.70618
NC,Cabarrus,"Cabarrus, NC",35.387845,-80.552868
NC,Caldwell,"Caldwell, NC",35.957857,-81.530076
NC,Camden,"Camden, NC",36.342344,-76.162488
NC,Carteret,"Carteret, NC",34.858313,-76.526967
NC,Caswell,"Caswell, NC",36.393097,-79.332546
NC,Catawba,"Catawba, NC",35.663182,-81.214151
NC,Chatham,"Chatham, NC",35.704994,-79.251454
NC,Cherokee,"Cherokee, NC",35.136233,-84.061308
NC,Chowan,"Chowan, NC",36.127288,-76.60207
NC,Clay,"Clay, NC",35.052997,-83.752264
NC,Cleveland,"Cleveland, NC",35.33463,-81.557115
NC,Columbus,"Columbus, NC",34.260471,-78.636378
NC,Craven,"Craven, NC",35.118179,-77.082541
NC,Cumberland,"Cumberland, NC",35.050192,-78.828719
NC,Currituck,"Currituck, NC",36.372174,-75.941224
NC,Dare,"Dare, NC",35.606269,-75.767536
NC,Davidson,"Davidson, NC",35.795123,-80.206525
NC,Davie,"Davie, NC",35.929356,-80.542542
NC,Duplin,"Duplin, NC",34.934403,-77.933543
NC,Durham,"Durham, NC",36.036589,-78.877919
NC,Edgecombe,"Edgecombe, NC",35.917055,-77.602655
NC,Forsyth,"Forsyth, NC",36.131667,-80.257289
NC,Franklin,"Franklin, NC",36.088241,-78.28309
NC,Gaston,"Gaston, NC",35.293344,-81.177256
NC,Gates,"Gates, NC",36.442135,-76.702355
NC,Graham,"Graham, NC",35.348111,-83.830909
NC,Granville,"Granville, NC",36.299884,-78.657634
NC,Greene,"Greene, NC",35.481933,-77.681667
NC,Guilford,"Guilford, NC",36.079065,-79.788665
NC,Halifax,"Halifax, NC",36.251438,-77.644842
NC,Harnett,"Harnett, NC",35.368635,-78.87161
NC,Haywood,"Haywood, NC",35.557097,-82.972807
NC,Henderson,"Henderson, NC",35.336424,-82.479634
NC,Hertford,"Hertford, NC",36.363517,-76.981616
NC,Hoke,"Hoke, NC",35.017233,-79.241964
NC,Hyde,"Hyde, NC",35.408157,-76.153687
NC,Iredell,"Iredell, NC",35.806356,-80.874545
NC,Jackson,"Jackson, NC",35.286463,-83.130641
NC,Johnston,"Johnston, NC",35.513405,-78.367267
NC,Jones,"Jones, NC",35.03216,-77.356443
NC,Lee,"Lee, NC",35.476075,-79.17222
NC,Lenoir,"Lenoir, NC",35.238062,-77.639023
NC,Lincoln,"Lincoln, NC",35.487825,-81.225176
NC,McDowell,"McDowell, NC",35.682232,-82.048029
NC,Macon,"Macon, NC",35.152959,-83.421901
NC,Madison,"Madison, NC",35.86408,-82.712731
NC,Martin,"Martin, NC",35.841059,-77.112867
NC,Mecklenburg,"Mecklenburg, NC",35.246862,-80.833832
NC,Mitchell,"Mitchell, NC",36.013102,-82.163554
NC,Montgomery,"Montgomery, NC",35.338071,-79.904196
NC,Moore,"Moore, NC",35.310163,-79.480664
NC,Nash,"Nash, NC",35.965945,-77.987555
NC,New Hanover,"New Hanover, NC",34.177466,-77.871378
NC,Northampton,"Northampton, NC",36.421774,-77.398352
NC,Onslow,"Onslow, NC",34.76346,-77.503297
NC,Orange,"Orange, NC",36.062499,-79.119355
NC,Pamlico,"Pamlico, NC",35.147462,-76.665069
NC,Pasquotank,"Pasquotank, NC",36.265276,-76.260355
NC,Pender,"Pender, NC",34.512581,-77.888029
NC,Perquimans,"Perquimans, NC",36.178261,-76.404269
NC,Person,"Person, NC",36.386387,-78.965471
NC,Pitt,"Pitt, NC",35.591065,-77.372404
NC,Polk,"Polk, NC",35.278928,-82.167667
NC,Randolph,"Randolph, NC",35.709915,-79.806215
NC,Richmond,"Richmond, NC",35.001957,-79.747809
NC,Robeson,"Robeson, NC",34.63921,-79.100881
NC,Rockingham,"Rockingham, NC",36.380927,-79.782889
